run_key,problem,method,status,m,n,p,lambda,initial_objective,iterations,final_objective,final_residual,support_size,raw_nonzero_count,classification_support_threshold,thresholded_tail_norm,lambda_min,relative_lambda_min,numerical_locmin,runtime_total,runtime_algorithm,diagnostic_time,verification_calls,scheduled_verifications,forced_final_verifications,accepted_corrections,eligible_iterations,mean_verify_support,max_verify_support,eig_time,probe_time,verification_time,verification_time_fraction,gamma,kappa0,sigma,eta_lower_bound,log10_theoretical_correction_bound,regime,seed,iteration_cap,timing_repeats,runtime_algorithm_min,runtime_algorithm_max,runtime_algorithm_q25,runtime_algorithm_q75,schedule,geometry,distance_to_saddle,F_saddle,objective_change_from_saddle,perturbation,initial_distance_to_saddle,escaped_radius_0p1,dirl_config,dirl_alpha,dirl_beta_factor,dirl_mu,dirl_epsilon0
perturbed_quartic_n50_p0.8_eps1e-03_seed2104,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666705698234,55,6.656450856262716,3.169125321629974e-12,49,49,0.23097428992562205,0.0,0.04851935560116584,0.6064919450145729,True,0.006618678999984695,0.006425938999882419,0.0001927400001022761,6,5,1,1,15,49.166666666666664,50.0,0.0003982700000051409,6.244999985938193e-05,0.0005640199999561446,0.08521640042634623,9.895833333333337,4.243780539898144e-11,8.841209458121133e-13,0.23097428992562205,15.42314250127292,perturbed_saddle,2104.0,,,,,,,,quartic,1.3349128574734492,6.666666666666667,-0.010215810403950698,0.001,0.001000000000000069,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-03_seed2105,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666706313256,7,6.666666666666668,2.471395192969789e-13,50,50,0.23097428992562205,0.0,-1.2383863726150857e-10,-1.5479829657685254e-09,False,0.0008947399996941385,0.000715389999868421,0.00017934999982571753,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.39981054594928e-05,6.666666666666667,8.881784197001252e-16,0.001,0.0009999999999999755,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-03_seed2105,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666706313256,1368,6.666666666666666,4.820087077686251e-15,50,50,0.23097428992562205,0.0,-1.1807409217023945e-10,-1.475926152127992e-09,False,0.046230422999997245,0.017940316999784045,0.0282901060002132,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.178365447204855e-05,6.666666666666667,-8.881784197001252e-16,0.001,0.0009999999999999755,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-03_seed2105,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666706313256,263,6.666666666666668,4.880216415667145e-15,50,50,0.23097428992562205,0.0,-1.238163287176075e-10,-1.5477041089700915e-09,False,0.008499027999960163,0.0038057489998664096,0.004693279000093753,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.398898382632253e-05,6.666666666666667,8.881784197001252e-16,0.001,0.0009999999999999755,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-03_seed2105,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666706313256,55,6.656450856262716,3.170494051317261e-12,49,49,0.23097428992562205,0.0,0.04851935560116572,0.6064919450145714,True,0.006648960000120496,0.00645635000000766,0.00019261000011283613,6,5,1,1,15,49.166666666666664,50.0,0.000387489999866375,6.067000003895373e-05,0.0005488399997375382,0.08254524011688923,9.895833333333337,4.2437805383359204e-11,8.841209454866501e-13,0.23097428992562205,15.42314250147286,perturbed_saddle,2105.0,,,,,,,,quartic,1.3349128574734324,6.666666666666667,-0.010215810403950698,0.001,0.0009999999999999755,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2101,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666667045748,6,6.666666666666668,4.066718668562368e-13,50,50,0.23097428992562205,0.0,-7.333019608202207e-12,-9.166274510249812e-11,False,0.000799449999931312,0.0006203099999311235,0.0001791400000001886,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.2869293528830254e-05,6.666666666666667,8.881784197001252e-16,0.0001,0.00010000000000003058,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2101,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666667045748,1368,6.666666666666665,2.2000014726609903e-15,50,50,0.23097428992562205,0.0,-6.9891904763697e-12,-8.736488095462117e-11,False,0.04641036299994994,0.01798444800033394,0.028425914999615998,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.233071304112265e-05,6.666666666666667,-1.7763568394002505e-15,0.0001,0.00010000000000003058,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2101,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666667045748,263,6.666666666666668,1.2597401104685613e-15,50,50,0.23097428992562205,0.0,-7.329421791713031e-12,-9.161777239641284e-11,False,0.009423168999774134,0.0037811299996519665,0.005642039000122168,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.286774570318652e-05,6.666666666666667,8.881784197001252e-16,0.0001,0.00010000000000003058,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2101,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666667045748,54,6.656450856262715,3.1720422865373108e-12,49,49,0.23097428992562205,0.0,0.048519355601165576,0.6064919450145696,True,0.006507979000161868,0.0063150490000225545,0.00019293000013931305,6,5,1,1,15,49.166666666666664,50.0,0.000390079999988302,6.075999999666237e-05,0.0005530099997486104,0.08497415245729217,9.895833333333337,4.243780638079656e-11,8.84120966266595e-13,0.23097428992562205,15.423142488707365,perturbed_saddle,2101.0,,,,,,,,quartic,1.3349128574734124,6.666666666666667,-0.010215810403951586,0.0001,0.00010000000000003058,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2102,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666667066419,6,6.666666666666668,4.176498337505369e-13,50,50,0.23097428992562205,0.0,-9.146849944130508e-14,-1.1433562430158792e-12,False,0.0007966299997406168,0.0006176899998990848,0.00017893999984153197,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.4919155601278795e-06,6.666666666666667,8.881784197001252e-16,0.0001,9.999999999994842e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2102,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666667066419,1368,6.666666666666666,2.2122964619676943e-15,50,50,0.23097428992562205,0.0,-8.293712938645115e-14,-1.0367141173306383e-12,False,0.046360023000033834,0.01811495699803345,0.028245066002000385,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.433231187674528e-06,6.666666666666667,-8.881784197001252e-16,0.0001,9.999999999994842e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2102,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666667066419,263,6.666666666666668,1.260738873893879e-15,50,50,0.23097428992562205,0.0,-8.700332121414078e-14,-1.0875415151767592e-12,False,0.009523127999727876,0.003785908999361709,0.005737219000366167,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.4917511048715915e-06,6.666666666666667,8.881784197001252e-16,0.0001,9.999999999994842e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2102,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666667066419,54,6.656450856262716,3.172468612177615e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.00653054899999006,0.006339039000067714,0.00019150999992234574,6,5,1,1,15,49.166666666666664,50.0,0.00039154000023700064,6.179999968480843e-05,0.0005570099999658851,0.08529298225413098,9.895833333333337,4.24378063802715e-11,8.841209662556563e-13,0.23097428992562205,15.423142488714085,perturbed_saddle,2102.0,,,,,,,,quartic,1.334912857473407,6.666666666666667,-0.010215810403950698,0.0001,9.999999999994842e-05,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2103,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666667064647,6,6.666666666666668,4.1665454763734967e-13,50,50,0.23097428992562205,0.0,-7.10556613547908e-13,-8.881957669344876e-12,False,0.000797239999883459,0.0006185099998674559,0.00017873000001600303,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,7.10653514411952e-06,6.666666666666667,8.881784197001252e-16,0.0001,0.00010000000000002673,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2103,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666667064647,1368,6.666666666666666,2.213803660112616e-15,50,50,0.23097428992562205,0.0,-6.748594738592573e-13,-8.435743423240708e-12,False,0.046145602999786206,0.017924797999739894,0.028220805000046312,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,6.939173732983842e-06,6.666666666666667,-8.881784197001252e-16,0.0001,0.00010000000000002673,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2103,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666667064647,263,6.666666666666667,1.2709309465670445e-15,50,50,0.23097428992562205,0.0,-7.077255448351139e-13,-8.846569310438918e-12,False,0.009492759000067963,0.003770599000290531,0.005722159999777432,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,7.106054950102161e-06,6.666666666666667,0.0,0.0001,0.00010000000000002673,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2103,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666667064647,54,6.656450856262715,3.172378859411235e-12,49,49,0.23097428992562205,0.0,0.04851935560116555,0.6064919450145693,True,0.00651764899976115,0.006320438999864564,0.00019720999989658594,6,5,1,1,15,49.166666666666664,50.0,0.00039569000023220724,6.204999954206869e-05,0.0005613000000721513,0.0861200104658476,9.895833333333337,4.243780638031652e-11,8.841209662565941e-13,0.23097428992562205,15.42314248871351,perturbed_saddle,2103.0,,,,,,,,quartic,1.3349128574734082,6.666666666666667,-0.010215810403951586,0.0001,0.00010000000000002673,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2104,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666667056983,6,6.666666666666667,4.12708465715432e-13,50,50,0.23097428992562205,0.0,-3.395266706673894e-12,-4.2440833833410213e-11,False,0.0007982199997513817,0.0006195599999045953,0.00017865999984678638,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.5559112052201764e-05,6.666666666666667,0.0,0.0001,9.999999999996375e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2104,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666667056983,1368,6.666666666666666,2.2058294526989005e-15,50,50,0.23097428992562205,0.0,-3.2350962186900034e-12,-4.0438702733625004e-11,False,0.04624558400018941,0.017951096999468064,0.028294487000721347,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.5192687459891042e-05,6.666666666666667,-8.881784197001252e-16,0.0001,9.999999999996375e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2104,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666667056983,263,6.666666666666667,1.2637304280655727e-15,50,50,0.23097428992562205,0.0,-3.3925952325208897e-12,-4.2407440406511095e-11,False,0.009560487999806355,0.003807897999877241,0.005752589999929114,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.5558053220078558e-05,6.666666666666667,0.0,0.0001,9.999999999996375e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2104,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666667056983,54,6.656450856262715,3.1722217920700705e-12,49,49,0.23097428992562205,0.0,0.04851935560116556,0.6064919450145694,True,0.0065199090001897275,0.006328439000071739,0.0001914700001179881,6,5,1,1,15,49.166666666666664,50.0,0.00039083999968170247,6.119999989095959e-05,0.0005537600004572596,0.0849337008294357,9.895833333333337,4.2437806380511183e-11,8.841209662606497e-13,0.23097428992562205,15.423142488711017,perturbed_saddle,2104.0,,,,,,,,quartic,1.3349128574734106,6.666666666666667,-0.010215810403951586,0.0001,9.999999999996375e-05,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2105,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666667063132,6,6.666666666666668,4.1587802484231487e-13,50,50,0.23097428992562205,0.0,-1.2354631206967781e-12,-1.5443289008704153e-11,False,0.0007986500002061803,0.0006198200001108489,0.00017883000009533134,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.399814740281833e-06,6.666666666666667,8.881784197001252e-16,0.0001,0.00010000000000010548,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2105,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666667063132,1368,6.666666666666666,2.2094498918317793e-15,50,50,0.23097428992562205,0.0,-1.180718717241902e-12,-1.4758983965523762e-11,False,0.04632713300020441,0.017977915000074063,0.02834921800013035,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.178432279280767e-06,6.666666666666667,-8.881784197001252e-16,0.0001,0.00010000000000010548,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2105,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666667063132,263,6.666666666666668,1.2726628991345527e-15,50,50,0.23097428992562205,0.0,-1.2382039837888215e-12,-1.547754979736026e-11,False,0.00953150899999855,0.0037669700004698825,0.005764538999528668,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.39913099202082e-06,6.666666666666667,8.881784197001252e-16,0.0001,0.00010000000000010548,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-04_seed2105,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666667063132,54,6.656450856262716,3.1723339830280455e-12,49,49,0.23097428992562205,0.0,0.04851935560116555,0.6064919450145693,True,0.006525668999984191,0.006332659000008789,0.00019300999997540202,6,5,1,1,15,49.166666666666664,50.0,0.00039187999982459587,6.0550000171133433e-05,0.0005544900002405484,0.08497059845387372,9.895833333333337,4.243780638035499e-11,8.841209662573956e-13,0.23097428992562205,15.423142488713017,perturbed_saddle,2105.0,,,,,,,,quartic,1.3349128574734088,6.666666666666667,-0.010215810403950698,0.0001,0.00010000000000010548,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2101,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666666670459,6,6.666666666666666,4.065861004767807e-14,50,50,0.23097428992562205,0.0,-7.357309206312834e-14,-9.196636507890748e-13,False,0.0008080590002919052,0.0006268890001592808,0.0001811700001326244,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.2869292624571044e-06,6.666666666666667,-8.881784197001252e-16,1e-05,1.0000000000038178e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2101,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666666670459,1368,6.666666666666667,2.2108451691522693e-15,50,50,0.23097428992562205,0.0,-6.983996714282625e-14,-8.729995892853274e-13,False,0.0463599840002189,0.017934218000164037,0.028425766000054864,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.2330698376733412e-06,6.666666666666667,0.0,1e-05,1.0000000000038178e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2101,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666666670459,263,6.666666666666667,1.2593903561426026e-15,50,50,0.23097428992562205,0.0,-7.327125017830838e-14,-9.158906272288543e-13,False,0.009597398000323665,0.0038093390007816197,0.005788058999542045,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,2.286769625504453e-06,6.666666666666667,0.0,1e-05,1.0000000000038178e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2101,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666666670459,53,6.656450856262716,3.172468612177615e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.006445648999942932,0.006251019000046654,0.0001946299998962786,6,5,1,1,15,49.166666666666664,50.0,0.00039278999975067563,6.156000017654151e-05,0.0005579100002250925,0.08655606289297355,9.895833333333337,4.243780639032931e-11,8.84120966465194e-13,0.23097428992562205,15.423142488585363,perturbed_saddle,2101.0,,,,,,,,quartic,1.3349128574734066,6.666666666666667,-0.010215810403950698,1e-05,1.0000000000038178e-05,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2102,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666666670665,6,6.666666666666668,4.1737167148436435e-14,50,50,0.23097428992562205,0.0,-1.3253287356462806e-15,-1.6566609195577877e-14,False,0.0007969200000843557,0.0006168700001580874,0.00018004999992626836,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.4919153998213274e-07,6.666666666666667,8.881784197001252e-16,1e-05,9.999999999989081e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2102,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666666670665,1368,6.666666666666667,2.205487056652025e-15,50,50,0.23097428992562205,0.0,-7.806255641895632e-16,-9.757819552369532e-15,False,0.0461323629999697,0.01793150799903742,0.02820085500093228,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.433228711560178e-07,6.666666666666667,0.0,1e-05,9.999999999989081e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2102,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666666670665,263,6.666666666666667,1.2619862166153145e-15,50,50,0.23097428992562205,0.0,-8.430756093247282e-16,-1.0538445116559097e-14,False,0.00950674900013837,0.0037765300000955904,0.00573021900004278,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,2.4917419116661764e-07,6.666666666666667,0.0,1e-05,9.999999999989081e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2102,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666666670665,53,6.656450856262716,3.172513488560805e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.006407299999864335,0.006214860000000044,0.00019243999986429117,6,5,1,1,15,49.166666666666664,50.0,0.000397949999978664,6.123999969531724e-05,0.0005635100003473781,0.08794812172979406,9.895833333333337,4.2437806390324085e-11,8.841209664650851e-13,0.23097428992562205,15.42314248858543,perturbed_saddle,2102.0,,,,,,,,quartic,1.3349128574734064,6.666666666666667,-0.010215810403950698,1e-05,9.999999999989081e-06,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2103,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666666670647,6,6.666666666666668,4.1649841221061855e-14,50,50,0.23097428992562205,0.0,-7.36216643204557e-15,-9.20270804005655e-14,False,0.0007924999999886495,0.0006035100000190141,0.0001889899999696354,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,7.106534843366924e-07,6.666666666666667,8.881784197001252e-16,1e-05,1.0000000000060525e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2103,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666666670647,1368,6.666666666666666,2.2167582026671522e-15,50,50,0.23097428992562205,0.0,-6.696032617270475e-15,-8.370040771588087e-14,False,0.04616753399977824,0.017961577997084532,0.02820595600269371,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,6.939168942630564e-07,6.666666666666667,-8.881784197001252e-16,1e-05,1.0000000000060525e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2103,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666666670647,263,6.666666666666668,1.2692957981780408e-15,50,50,0.23097428992562205,0.0,-7.053385653321698e-15,-8.816732066652117e-14,False,0.009497227999872848,0.003793328999336154,0.005703899000536694,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,7.106038860578414e-07,6.666666666666667,8.881784197001252e-16,1e-05,1.0000000000060525e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2103,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666666670647,53,6.656450856262716,3.172513488560805e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.00640518900013376,0.00621303900015846,0.00019214999997529958,6,5,1,1,15,49.166666666666664,50.0,0.000387479999972129,6.10700001288933e-05,0.0005499100002452906,0.08585382886185042,9.895833333333337,4.243780639032455e-11,8.841209664650948e-13,0.23097428992562205,15.423142488585423,perturbed_saddle,2103.0,,,,,,,,quartic,1.3349128574734064,6.666666666666667,-0.010215810403950698,1e-05,1.0000000000060525e-05,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2104,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666666670571,6,6.666666666666668,4.123816103226177e-14,50,50,0.23097428992562205,0.0,-3.415323579503138e-14,-4.2691544743787864e-13,False,0.0007938199998989148,0.0006164399999306625,0.00017737999996825238,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.5559111538924931e-06,6.666666666666667,8.881784197001252e-16,1e-05,9.999999999990651e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2104,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666666670571,1368,6.666666666666666,2.2108451691522693e-15,50,50,0.23097428992562205,0.0,-3.2307490016592055e-14,-4.0384362520740034e-13,False,0.04613892300017142,0.017903276997913053,0.028235646002258363,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.5192679337554742e-06,6.666666666666667,-8.881784197001252e-16,1e-05,9.999999999990651e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2104,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666666670571,263,6.666666666666668,1.263331963471696e-15,50,50,0.23097428992562205,0.0,-3.3899966167538764e-14,-4.237495770942343e-13,False,0.009466718999874502,0.003789479000488427,0.0056772399993860745,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,1.555802490148503e-06,6.666666666666667,8.881784197001252e-16,1e-05,9.999999999990651e-06,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2104,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666666670571,53,6.656450856262716,3.172513488560805e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.006406668999943577,0.006213398999989295,0.00019326999995428196,6,5,1,1,15,49.166666666666664,50.0,0.00038799000026301655,6.167000015011581e-05,0.0005516600001556071,0.08610714868529427,9.895833333333337,4.2437806390326463e-11,8.841209664651346e-13,0.23097428992562205,15.423142488585398,perturbed_saddle,2104.0,,,,,,,,quartic,1.3349128574734066,6.666666666666667,-0.010215810403950698,1e-05,9.999999999990651e-06,True,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2105,exact_quartic_n50_p0.8,FB,converged,50,50,0.8,0.1,6.666666666670633,6,6.666666666666668,4.160041035509523e-14,50,50,0.23097428992562205,0.0,-1.2094492074510299e-14,-1.5118115093137329e-13,False,0.0007992299999841634,0.0006198900000526919,0.00017933999993147154,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.399815163732967e-07,6.666666666666667,8.881784197001252e-16,1e-05,1.0000000000080969e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2105,exact_quartic_n50_p0.8,DIRL1,converged,50,50,0.8,0.1,6.666666666670633,1368,6.666666666666666,2.2122964619676943e-15,50,50,0.23097428992562205,0.0,-1.1764894614074706e-14,-1.470611826759337e-13,False,0.04628604399999858,0.01794794800002819,0.028338095999970392,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.178439227800695e-07,6.666666666666667,-8.881784197001252e-16,1e-05,1.0000000000080969e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2105,exact_quartic_n50_p0.8,DIRL2,converged,50,50,0.8,0.1,6.666666666670633,263,6.666666666666667,1.2619862166153145e-15,50,50,0.23097428992562205,0.0,-1.2358170042858774e-14,-1.544771255357346e-13,False,0.009464998999874297,0.0037598699996124196,0.005705129000261877,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,9.399154287479671e-07,6.666666666666667,0.0,1e-05,1.0000000000080969e-05,False,,,,,
perturbed_quartic_n50_p0.8_eps1e-05_seed2105,exact_quartic_n50_p0.8,4V-FB,converged,50,50,0.8,0.1,6.666666666670633,53,6.656450856262716,3.172513488560805e-12,49,49,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.006420849000051021,0.00622677899991686,0.0001940700001341611,6,5,1,1,15,49.166666666666664,50.0,0.0003931099995497789,6.087000019761035e-05,0.000555869999971037,0.08657266351640103,9.895833333333337,4.2437806390324906e-11,8.841209664651022e-13,0.23097428992562205,15.42314248858542,perturbed_saddle,2105.0,,,,,,,,quartic,1.3349128574734064,6.666666666666667,-0.010215810403950698,1e-05,1.0000000000080969e-05,True,,,,,
