run_key,method,iter,eligible_q,scheduled,forced_final,support_size,lambda_min,eta,chosen_sign,actual_drop,required_drop,roundoff_guard,guard_dominates_theory,accepted,eig_time,probe_time,verification_time,regime,geometry,n,p,perturbation,seed
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,4V-FB,43,4,True,False,19,0.048519355170615626,0.4619485798512441,-1,-0.0050861036579212815,3.867214817886057e-12,2.656450856262715e-13,False,False,2.6359999992564553e-05,9.159999990515644e-06,5.050999993727601e-05,perturbed_saddle,quartic,20,0.8,1e-05,2102
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,4V-FB,47,8,True,False,19,0.04851935557830075,0.4619485798512441,-1,-0.005086101793108089,3.867214817886057e-12,2.656450856262715e-13,False,False,2.6480000087758526e-05,9.259999842470279e-06,5.084999997961859e-05,perturbed_saddle,quartic,20,0.8,1e-05,2102
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,4V-FB,53,14,False,True,19,0.048519355601165534,0.4619485798512441,-1,-0.005086101688521083,3.867214817886057e-12,2.656450856262715e-13,False,False,2.485999993950827e-05,9.039999895321671e-06,4.881999984718277e-05,perturbed_saddle,quartic,20,0.8,1e-05,2102
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,2,1,True,False,20,-4.519902813477369e-11,0.4619485798512441,-1,4.211636117634754e-05,3.867214817886536e-12,2.6666666666666673e-13,False,True,5.6039999890344916e-05,9.95000004877511e-06,8.570999989387929e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,40,1,True,False,19,0.04851935174144539,0.4619485798512441,-1,-0.005086119343454154,3.867214817886536e-12,2.656450856262731e-13,False,False,3.957000012633216e-05,9.589999990566866e-06,6.65000000026339e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,41,2,True,False,19,0.048519353742954345,0.4619485798512441,-1,-0.005086110188257553,3.867214817886536e-12,2.6564508562627186e-13,False,False,2.934999997705745e-05,9.35999992179859e-06,5.409999994299142e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,43,4,True,False,19,0.04851935517061892,0.4619485798512441,-1,-0.005086103657905738,3.867214817886536e-12,2.6564508562627155e-13,False,False,2.6789999992615776e-05,9.209999916492961e-06,5.061000001660432e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,47,8,True,False,19,0.04851935557830092,0.4619485798512441,-1,-0.0050861017931072006,3.867214817886536e-12,2.656450856262715e-13,False,False,2.786999993986683e-05,9.210000143866637e-06,5.168000006960938e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,4V-FB,53,14,False,True,19,0.048519355601165534,0.4619485798512441,-1,-0.005086101688521083,3.867214817886536e-12,2.6564508562627155e-13,False,False,2.66000001829525e-05,9.190000128000975e-06,5.033000002185872e-05,perturbed_saddle,quartic,20,0.8,1e-05,2103
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,2,1,True,False,20,-3.1476815059173335e-11,0.4619485798512441,-1,4.211701111422883e-05,3.867214817887826e-12,2.6666666666666673e-13,False,True,5.3109999953449005e-05,9.709999858387164e-06,8.206999996218656e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,40,1,True,False,19,0.0485193517414804,0.4619485798512441,-1,-0.005086119343294282,3.867214817887826e-12,2.656450856262731e-13,False,False,3.708999997797946e-05,9.890000001178123e-06,6.456999994952639e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,41,2,True,False,19,0.0485193537429712,0.4619485798512441,-1,-0.005086110188179838,3.867214817887826e-12,2.656450856262719e-13,False,False,2.8079999992769444e-05,9.089999821298989e-06,5.214000020714593e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,43,4,True,False,19,0.04851935517062283,0.4619485798512441,-1,-0.005086103657888419,3.867214817887826e-12,2.6564508562627155e-13,False,False,2.5390000018887804e-05,8.920000027501374e-06,4.893000004813075e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,47,8,True,False,19,0.04851935557830113,0.4619485798512441,-1,-0.005086101793105868,3.867214817887826e-12,2.6564508562627155e-13,False,False,2.5440000172238797e-05,9.379999937664252e-06,4.938999995829363e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,4V-FB,53,14,False,True,19,0.048519355601165534,0.4619485798512441,-1,-0.005086101688521083,3.867214817887826e-12,2.656450856262715e-13,False,False,2.4169999960577115e-05,9.139999974649982e-06,4.7649999942223076e-05,perturbed_saddle,quartic,20,0.8,1e-05,2104
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,2,1,True,False,20,4.667670454373572e-11,0.4619485798512441,-1,4.211653451591246e-05,3.867214817886817e-12,2.6666666666666673e-13,False,True,5.19499999427353e-05,1.0129999964192393e-05,8.12600001154351e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,40,1,True,False,19,0.048519351741455274,0.4619485798512441,-1,-0.005086119343408413,3.867214817886817e-12,2.6564508562627317e-13,False,False,3.685000001496519e-05,9.659999932409846e-06,6.387000007634924e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,41,2,True,False,19,0.0485193537429591,0.4619485798512441,-1,-0.005086110188234905,3.867214817886817e-12,2.656450856262719e-13,False,False,2.8169999950478086e-05,9.200000022246968e-06,5.26100000115548e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,43,4,True,False,19,0.048519355170620025,0.4619485798512441,-1,-0.005086103657900853,3.867214817886817e-12,2.6564508562627155e-13,False,False,2.5000000050567905e-05,8.950000164986704e-06,4.875000013271347e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,47,8,True,False,19,0.048519355578300984,0.4619485798512441,-1,-0.0050861017931072006,3.867214817886817e-12,2.656450856262715e-13,False,False,2.650999999787018e-05,9.319999890067265e-06,5.086999999548425e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,4V-FB,53,14,False,True,19,0.048519355601165534,0.4619485798512441,-1,-0.005086101688521083,3.867214817886817e-12,2.656450856262715e-13,False,False,2.4660000008225325e-05,9.090000048672664e-06,4.833000002690824e-05,perturbed_saddle,quartic,20,0.8,1e-05,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,5,1,True,False,50,-1.4389173899705284e-07,0.6185064075575528,-1,0.00033742096306710323,5.441682997492469e-27,5.074750830564721e-13,True,True,0.00010675999988052354,1.1080000149377156e-05,0.00013907999982620822,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,27,1,True,False,49,0.1541850455672854,0.6185064075575528,-1,-0.029189332398829038,5.441682997492469e-27,5.01857506926983e-13,True,False,7.448000019394385e-05,1.0729999985414906e-05,0.0001042200001393212,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,28,2,True,False,49,0.15418504637652578,0.6185064075575528,-1,-0.029189319702974004,5.441682997492469e-27,5.018575069269826e-13,True,False,6.12999999702879e-05,1.0040000006483751e-05,8.741999999983818e-05,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,30,4,True,False,49,0.154185046987787,0.6185064075575528,-1,-0.02918931011313486,5.441682997492469e-27,5.018575069269825e-13,True,False,5.702000021301501e-05,9.95000004877511e-06,8.286000002044602e-05,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,34,8,True,False,49,0.1541850471812674,0.6185064075575528,-1,-0.029189307077693627,5.441682997492469e-27,5.018575069269826e-13,True,False,5.452999994304264e-05,9.809999937715475e-06,7.993000008355011e-05,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,4V-FB,41,15,False,True,49,0.15418504719435602,0.6185064075575528,-1,-0.029189306872352105,5.441682997492469e-27,5.018575069269825e-13,True,False,5.561000011766737e-05,1.0109999948326731e-05,8.152999998856103e-05,perturbed_saddle,quartic,50,0.3,0.01,2101
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,5,1,True,False,50,-1.7166115800292422e-09,0.6185064075575528,-1,0.00033207525311329533,5.4416734296209386e-27,5.074750830564784e-13,True,True,9.297999986301875e-05,1.1039999890272156e-05,0.00012444999993022066,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,27,1,True,False,49,0.15418504556279977,0.6185064075575528,-1,-0.02918933246920208,5.4416734296209386e-27,5.01857506926983e-13,True,False,7.194999989224016e-05,1.059999999597494e-05,0.00010128000008080562,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,28,2,True,False,49,0.15418504637427097,0.6185064075575528,-1,-0.029189319738347486,5.4416734296209386e-27,5.018575069269826e-13,True,False,6.177000000207045e-05,1.0260000181006035e-05,8.84099999893806e-05,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,30,4,True,False,49,0.15418504698721727,0.6185064075575528,-1,-0.02918931012207171,5.4416734296209386e-27,5.018575069269826e-13,True,False,5.6289999974978855e-05,1.0089999932461069e-05,8.205999984056689e-05,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,34,8,True,False,49,0.15418504718123102,0.6185064075575528,-1,-0.029189307078265614,5.4416734296209386e-27,5.018575069269825e-13,True,False,5.7200000128432293e-05,9.93999992715544e-06,8.288000003631169e-05,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,4V-FB,41,15,False,True,49,0.15418504719435575,0.6185064075575528,-1,-0.029189306872356546,5.4416734296209386e-27,5.018575069269825e-13,True,False,5.55999999960477e-05,1.0329999895475339e-05,8.129000002554676e-05,perturbed_saddle,quartic,50,0.3,0.01,2102
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,5,1,True,False,50,-1.3899096783056512e-08,0.6185064075575528,-1,0.0003332804430122849,5.441674248859821e-27,5.074750830564783e-13,True,True,9.124999996856786e-05,1.0849999853235204e-05,0.00012250999998286716,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,27,1,True,False,49,0.15418504556381563,0.6185064075575528,-1,-0.02918933245326283,5.441674248859821e-27,5.018575069269831e-13,True,False,7.150999999794294e-05,1.077000001714623e-05,0.00010072999998556043,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,28,2,True,False,49,0.15418504637478161,0.6185064075575528,-1,-0.029189319730336116,5.441674248859821e-27,5.018575069269826e-13,True,False,6.0408999843275524e-05,9.930000032909447e-06,8.651899997857981e-05,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,30,4,True,False,49,0.1541850469873463,0.6185064075575528,-1,-0.02918931012004755,5.441674248859821e-27,5.018575069269825e-13,True,False,5.7669999932841165e-05,9.919999911289779e-06,8.33199999306089e-05,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,34,8,True,False,49,0.15418504718123927,0.6185064075575528,-1,-0.02918930707813594,5.441674248859821e-27,5.018575069269825e-13,True,False,5.448000001706532e-05,9.730000101626501e-06,8.004999995137041e-05,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,4V-FB,41,15,False,True,49,0.1541850471943558,0.6185064075575528,-1,-0.029189306872356546,5.441674248859821e-27,5.018575069269824e-13,True,False,5.6019999874479254e-05,9.820000059335143e-06,8.135999996738974e-05,perturbed_saddle,quartic,50,0.3,0.01,2103
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,5,1,True,False,50,-6.660550429263155e-08,0.6185064075575528,-1,0.00033549615579619996,5.4416778036913975e-27,5.074750830564772e-13,True,True,0.00010942999983853952,1.1280000080660102e-05,0.00014253000017561135,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,27,1,True,False,49,0.1541850455656763,0.6185064075575528,-1,-0.02918933242407462,5.4416778036913975e-27,5.01857506926983e-13,True,False,7.372999994004203e-05,1.0799999927257886e-05,0.00010334000012335309,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,28,2,True,False,49,0.15418504637571692,0.6185064075575528,-1,-0.02918931971566341,5.4416778036913975e-27,5.018575069269826e-13,True,False,6.278000000747852e-05,9.95000004877511e-06,8.963999994193728e-05,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,30,4,True,False,49,0.15418504698758262,0.6185064075575528,-1,-0.029189310116339406,5.4416778036913975e-27,5.018575069269826e-13,True,False,5.6560000075478456e-05,9.93999992715544e-06,8.213999990402954e-05,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,34,8,True,False,49,0.15418504718125436,0.6185064075575528,-1,-0.029189307077899684,5.4416778036913975e-27,5.018575069269825e-13,True,False,5.474999989019125e-05,9.899999895424116e-06,8.055000012063829e-05,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2104,4V-FB,41,15,False,True,49,0.15418504719435594,0.6185064075575528,-1,-0.02918930687235477,5.4416778036913975e-27,5.018575069269825e-13,True,False,5.5570000085936044e-05,1.0089999932461069e-05,8.152999998856103e-05,perturbed_saddle,quartic,50,0.3,0.01,2104
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,5,1,True,False,50,-2.4302442504298367e-08,0.6185064075575528,-1,0.0003338805318708893,5.441674954855714e-27,5.074750830564782e-13,True,True,9.109999996326223e-05,1.1069999800383812e-05,0.0001228700000410754,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,27,1,True,False,49,0.15418504556432044,0.6185064075575528,-1,-0.02918933244534383,5.441674954855714e-27,5.018575069269831e-13,True,False,7.168000001911423e-05,1.0779999911392224e-05,0.00010066000004371745,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,28,2,True,False,49,0.15418504637503536,0.6185064075575528,-1,-0.0291893197263553,5.441674954855714e-27,5.018575069269826e-13,True,False,6.11800001024676e-05,9.900000122797792e-06,8.740999987821851e-05,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,30,4,True,False,49,0.15418504698741042,0.6185064075575528,-1,-0.029189310119042133,5.441674954855714e-27,5.018575069269825e-13,True,False,5.615999998553889e-05,9.959999943021103e-06,8.208999997805222e-05,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,34,8,True,False,49,0.15418504718124337,0.6185064075575528,-1,-0.02918930707807199,5.441674954855714e-27,5.018575069269825e-13,True,False,5.5760000122973e-05,1.0269999847878353e-05,8.183999989341828e-05,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-02_seed2105,4V-FB,41,15,False,True,49,0.15418504719435583,0.6185064075575528,-1,-0.029189306872355658,5.441674954855714e-27,5.018575069269825e-13,True,False,5.420000002231973e-05,9.930000032909447e-06,7.981999988260213e-05,perturbed_saddle,quartic,50,0.3,0.01,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,4,1,True,False,50,-1.4478328018432614e-09,0.6185064075575528,-1,0.00033202178828073414,5.441856718273019e-27,5.074750830564784e-13,True,True,9.088999991035962e-05,1.0980000070048845e-05,0.00012240000000929285,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,26,1,True,False,49,0.15418504556275464,0.6185064075575528,-1,-0.029189332469909957,5.441856718273019e-27,5.018575069269831e-13,True,False,7.260000006681366e-05,1.0659999816198251e-05,0.00010149000013370824,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,27,2,True,False,49,0.1541850463742483,0.6185064075575528,-1,-0.029189319738703645,5.441856718273019e-27,5.018575069269826e-13,True,False,6.04100000600738e-05,9.910000017043785e-06,8.638999997856445e-05,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,29,4,True,False,49,0.15418504698721153,0.6185064075575528,-1,-0.029189310122162304,5.441856718273019e-27,5.018575069269825e-13,True,False,5.7589999869378516e-05,9.88000010693213e-06,8.312999989357195e-05,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,33,8,True,False,49,0.15418504718123066,0.6185064075575528,-1,-0.029189307078270943,5.441856718273019e-27,5.018575069269825e-13,True,False,5.426999996416271e-05,9.650000038163853e-06,7.922999998299929e-05,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2101,4V-FB,40,15,False,True,49,0.15418504719435575,0.6185064075575528,-1,-0.029189306872356546,5.441856718273019e-27,5.018575069269825e-13,True,False,5.455000018628198e-05,9.979999958886765e-06,8.01099999989674e-05,perturbed_saddle,quartic,50,0.3,0.001,2101
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,4,1,True,False,50,-3.2480871507504353e-11,0.6185064075575528,-1,0.00033149066062065913,5.44185662258541e-27,5.074750830564783e-13,True,True,9.092000004784495e-05,1.07399998796609e-05,0.00012235000008331554,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,26,1,True,False,49,0.15418504556230606,0.6185064075575528,-1,-0.029189332476946994,5.44185662258541e-27,5.018575069269831e-13,True,False,7.275000007211929e-05,1.0449999990669312e-05,0.00010166999982175184,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,27,2,True,False,49,0.15418504637402278,0.6185064075575528,-1,-0.029189319742242148,5.44185662258541e-27,5.018575069269826e-13,True,False,6.0839999832751346e-05,9.900000122797792e-06,8.699999989403295e-05,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,29,4,True,False,49,0.15418504698715457,0.6185064075575528,-1,-0.02918931012305581,5.44185662258541e-27,5.018575069269825e-13,True,False,5.673999999089574e-05,9.890000001178123e-06,8.203000015782891e-05,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,33,8,True,False,49,0.15418504718122703,0.6185064075575528,-1,-0.029189307078328675,5.44185662258541e-27,5.018575069269825e-13,True,False,5.583999995906197e-05,9.910000017043785e-06,8.119999984046444e-05,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2102,4V-FB,40,15,False,True,49,0.15418504719435572,0.6185064075575528,-1,-0.029189306872357434,5.44185662258541e-27,5.018575069269825e-13,True,False,5.461000000650529e-05,9.93999992715544e-06,7.976000006237882e-05,perturbed_saddle,quartic,50,0.3,0.001,2102
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,4,1,True,False,50,-1.483413019977095e-10,0.6185064075575528,-1,0.00033161088405186945,5.4418566307857355e-27,5.074750830564784e-13,True,True,9.175000013783574e-05,1.0879999990720535e-05,0.0001235300001098949,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,26,1,True,False,49,0.15418504556240764,0.6185064075575528,-1,-0.029189332475352714,5.4418566307857355e-27,5.018575069269831e-13,True,False,7.279999999809661e-05,1.0679999832063913e-05,0.00010234000001219101,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,27,2,True,False,49,0.15418504637407385,0.6185064075575528,-1,-0.029189319741439235,5.4418566307857355e-27,5.018575069269827e-13,True,False,6.115999985922826e-05,1.0100000054080738e-05,8.729999990464421e-05,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,29,4,True,False,49,0.15418504698716745,0.6185064075575528,-1,-0.029189310122853307,5.4418566307857355e-27,5.018575069269825e-13,True,False,5.711000017072365e-05,9.93999992715544e-06,8.258999991994642e-05,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,33,8,True,False,49,0.15418504718122786,0.6185064075575528,-1,-0.029189307078315352,5.4418566307857355e-27,5.018575069269825e-13,True,False,5.486999998538522e-05,9.959999943021103e-06,8.018999983505637e-05,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2103,4V-FB,40,15,False,True,49,0.15418504719435572,0.6185064075575528,-1,-0.029189306872356546,5.4418566307857355e-27,5.018575069269825e-13,True,False,5.575000000135333e-05,9.879999879558454e-06,8.153999988280702e-05,perturbed_saddle,quartic,50,0.3,0.001,2103
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,4,1,True,False,50,-6.735769442988041e-10,0.6185064075575528,-1,0.0003318311802358309,5.441856666266387e-27,5.074750830564785e-13,True,True,9.129999989454518e-05,1.0859999974854873e-05,0.00012283000000934408,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,26,1,True,False,49,0.15418504556259371,0.6185064075575528,-1,-0.029189332472435048,5.441856666266387e-27,5.01857506926983e-13,True,False,7.806000007803959e-05,1.0900000006586197e-05,0.00010788999998112558,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,27,2,True,False,49,0.15418504637416738,0.6185064075575528,-1,-0.029189319739972852,5.441856666266387e-27,5.018575069269826e-13,True,False,6.139999982224253e-05,9.869999985312461e-06,8.748999994168116e-05,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,29,4,True,False,49,0.1541850469871911,0.6185064075575528,-1,-0.029189310122482937,5.441856666266387e-27,5.018575069269825e-13,True,False,5.6189999895650544e-05,9.81000016508915e-06,8.178000007319497e-05,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,33,8,True,False,49,0.15418504718122936,0.6185064075575528,-1,-0.02918930707829137,5.441856666266387e-27,5.018575069269825e-13,True,False,5.4739999995945254e-05,9.709999858387164e-06,8.015999992494471e-05,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2104,4V-FB,40,15,False,True,49,0.15418504719435572,0.6185064075575528,-1,-0.029189306872356546,5.441856666266387e-27,5.018575069269825e-13,True,False,5.570000007537601e-05,9.959999943021103e-06,8.15400001101807e-05,perturbed_saddle,quartic,50,0.3,0.001,2104
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,4,1,True,False,50,-2.327962451629397e-10,0.6185064075575528,-1,0.00033167063802252983,5.441856637799766e-27,5.074750830564785e-13,True,True,9.174000001621607e-05,1.1240000048928778e-05,0.00012345000004643225,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,26,1,True,False,49,0.15418504556245813,0.6185064075575528,-1,-0.029189332474561347,5.441856637799766e-27,5.018575069269831e-13,True,False,7.901000003585068e-05,1.0949999932563514e-05,0.00010870000005525071,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,27,2,True,False,49,0.15418504637409924,0.6185064075575528,-1,-0.029189319741043107,5.441856637799766e-27,5.018575069269826e-13,True,False,6.181000003380177e-05,9.849999969446799e-06,8.769999999458378e-05,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,29,4,True,False,49,0.15418504698717386,0.6185064075575528,-1,-0.029189310122752943,5.441856637799766e-27,5.018575069269825e-13,True,False,5.6050000011964585e-05,9.840000075200805e-06,8.132000016303209e-05,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,33,8,True,False,49,0.15418504718122827,0.6185064075575528,-1,-0.029189307078308246,5.441856637799766e-27,5.018575069269826e-13,True,False,5.4079999927125755e-05,9.760000011738157e-06,7.916000004115631e-05,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-03_seed2105,4V-FB,40,15,False,True,49,0.15418504719435572,0.6185064075575528,-1,-0.029189306872356546,5.441856637799766e-27,5.018575069269825e-13,True,False,5.505000012817618e-05,9.789999921849812e-06,8.037999987209332e-05,perturbed_saddle,quartic,50,0.3,0.001,2105
perturbed_quartic_n50_p0.3_eps1e-04_seed2101,4V-FB,3,1,True,False,50,-3.115517532132394e-11,0.6185064075575528,-1,0.00033148532113180806,5.441858455464044e-27,5.074750830564783e-13,True,True,9.17800000479474e-05,1.1230000154682784e-05,0.0001233699999829696,perturbed_saddle,quartic,50,0.3,0.0001,2101
perturbed_quartic_n50_p0.3_eps1e-04_seed2101,4V-FB,25,1,True,False,49,0.15418504556230156,0.6185064075575528,-1,-0.029189332477018937,5.441858455464044e-27,5.018575069269831e-13,True,False,7.20399998499488e-05,1.0869999869100866e-05,0.00010121999980583496,perturbed_saddle,quartic,50,0.3,0.0001,2101
perturbed_quartic_n50_p0.3_eps1e-04_seed2101,4V-FB,26,2,True,False,49,0.15418504637402053,0.6185064075575528,-1,-0.029189319742277675,5.441858455464044e-27,5.018575069269826e-13,True,False,6.101000008129631e-05,9.990000080506434e-06,8.712999988347292e-05,perturbed_saddle,quartic,50,0.3,0.0001,2101
perturbed_quartic_n50_p0.3_eps1e-04_seed2101,4V-FB,28,4,True,False,49,0.154185046987154,0.6185064075575528,-1,-0.029189310123064693,5.441858455464044e-27,5.018575069269825e-13,True,False,5.604000011771859e-05,9.849999969446799e-06,8.142000001498673e-05,perturbed_saddle,quartic,50,0.3,0.0001,2101
